"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/12/2020","AQS","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/13/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/14/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/15/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/16/2020","AQS","060731022","1","0.052","ppm","48","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/17/2020","AQS","060731022","1","0.047","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/18/2020","AQS","060731022","1","0.033","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/19/2020","AQS","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/20/2020","AQS","060731022","1","0.046","ppm","43","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/21/2020","AQS","060731022","1","0.057","ppm","58","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/22/2020","AQS","060731022","1","0.047","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/23/2020","AQS","060731022","1","0.048","ppm","44","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/24/2020","AQS","060731022","1","0.048","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/25/2020","AQS","060731022","1","0.052","ppm","48","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/26/2020","AQS","060731022","1","0.058","ppm","61","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/27/2020","AQS","060731022","1","0.059","ppm","64","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/29/2020","AQS","060731022","1","0.033","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/30/2020","AQS","060731022","1","0.035","ppm","32","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/31/2020","AQS","060731022","1","0.034","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/01/2020","AQS","060731022","1","0.052","ppm","48","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/02/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/03/2020","AQS","060731022","1","0.06","ppm","67","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/04/2020","AQS","060731022","1","0.044","ppm","41","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/05/2020","AQS","060731022","1","0.033","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/06/2020","AQS","060731022","1","0.031","ppm","29","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/07/2020","AQS","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/08/2020","AQS","060731022","1","0.058","ppm","61","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/09/2020","AQS","060731022","1","0.053","ppm","49","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/10/2020","AQS","060731022","1","0.074","ppm","112","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/11/2020","AQS","060731022","1","0.068","ppm","93","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/12/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/13/2020","AQS","060731022","1","0.044","ppm","41","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/14/2020","AQS","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/15/2020","AQS","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/16/2020","AQS","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/17/2020","AQS","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/18/2020","AQS","060731022","1","0.043","ppm","40","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/19/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/21/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/22/2020","AQS","060731022","1","0.057","ppm","58","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/23/2020","AQS","060731022","1","0.052","ppm","48","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/24/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/25/2020","AQS","060731022","1","0.054","ppm","50","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/26/2020","AQS","060731022","1","0.052","ppm","48","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/27/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/28/2020","AQS","060731022","1","0.033","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"06/29/2020","AQS","060731022","1","0.033","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/01/2020","AQS","060731022","1","0.05","ppm","46","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/02/2020","AQS","060731022","1","0.053","ppm","49","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/03/2020","AQS","060731022","1","0.055","ppm","51","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/04/2020","AQS","060731022","1","0.048","ppm","44","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/05/2020","AQS","060731022","1","0.051","ppm","47","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/06/2020","AQS","060731022","1","0.052","ppm","48","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/07/2020","AQS","060731022","1","0.048","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/08/2020","AQS","060731022","1","0.046","ppm","43","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/09/2020","AQS","060731022","1","0.052","ppm","48","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/10/2020","AQS","060731022","1","0.063","ppm","77","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/11/2020","AQS","060731022","1","0.059","ppm","64","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/12/2020","AQS","060731022","1","0.061","ppm","71","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/13/2020","AQS","060731022","1","0.044","ppm","41","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/14/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/15/2020","AQS","060731022","1","0.048","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/16/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/17/2020","AQS","060731022","1","0.048","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/18/2020","AQS","060731022","1","0.049","ppm","45","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"07/19/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
